gross,genres,month,year,imdb_score
77564037,Mystery,10,2011,7.4
249358727,Adventure,5,2004,7.8
249358727,Family,5,2004,7.8
249358727,Fantasy,5,2004,7.8
249358727,Mystery,5,2004,7.8
49551662,Adventure,11,2008,6.6
49551662,Drama,11,2008,6.6
49551662,Romance,11,2008,6.6
49551662,War,11,2008,6.6
60522097,Action,5,2013,4.9
60522097,Adventure,5,2013,4.9
60522097,Sci-Fi,5,2013,4.9
137748063,Adventure,5,2000,6.5
137748063,Animation,5,2000,6.5
137748063,Family,5,2000,6.5
137748063,Thriller,5,2000,6.5
113733726,Adventure,12,2014,6.2
113733726,Comedy,12,2014,6.2
113733726,Family,12,2014,6.2
113733726,Fantasy,12,2014,6.2
148337537,Action,10,2010,7.3
148337537,Animation,10,2010,7.3
148337537,Comedy,10,2010,7.3
148337537,Family,10,2010,7.3
148337537,Sci-Fi,10,2010,7.3
317557891,Adventure,11,2001,7.5
317557891,Family,11,2001,7.5
317557891,Fantasy,11,2001,7.5
33592415,Action,7,2013,5.6
33592415,Comedy,7,2013,5.6
33592415,Fantasy,7,2013,5.6
305388685,Action,6,2003,8.1
305388685,Adventure,6,2003,8.1
305388685,Fantasy,6,2003,8.1
337103873,Adventure,11,2014,6.7
337103873,Sci-Fi,11,2014,6.7
337103873,Thriller,11,2014,6.7
217536138,Mystery,5,2006,6.6
217536138,Thriller,5,2006,6.6
131536019,Adventure,3,2014,6.4
131536019,Animation,3,2014,6.4
131536019,Comedy,3,2014,6.4
131536019,Family,3,2014,6.4
131536019,Musical,3,2014,6.4
214948780,Action,4,2003,7.5
214948780,Adventure,4,2003,7.5
214948780,Fantasy,4,2003,7.5
214948780,Sci-Fi,4,2003,7.5
214948780,Thriller,4,2003,7.5
209805005,Action,4,2011,7.3
209805005,Crime,4,2011,7.3
209805005,Thriller,4,2011,7.3
186830669,Action,12,2011,7.5
186830669,Adventure,12,2011,7.5
186830669,Crime,12,2011,7.5
186830669,Mystery,12,2011,7.5
186830669,Thriller,12,2011,7.5
163192114,Action,3,2010,5.8
163192114,Action,3,2010,5.8
163192114,Adventure,3,2010,5.8
163192114,Adventure,3,2010,5.8
163192114,Fantasy,3,2010,5.8
163192114,Fantasy,3,2010,5.8
119412921,Action,5,1990,7.5
119412921,Action,5,1990,7.5
119412921,Sci-Fi,5,1990,7.5
119412921,Sci-Fi,5,1990,7.5
32694788,Action,8,1999,6.6
32694788,Adventure,8,1999,6.6
32694788,History,8,1999,6.6
113165635,Action,7,2012,6.7
113165635,Adventure,7,2012,6.7
113165635,Thriller,7,2012,6.7
107285004,Action,NA,1997,3.7
260031035,Comedy,11,2000,6
260031035,Family,11,2000,6
260031035,Fantasy,11,2000,6
186739919,Action,5,2004,6.4
186739919,Adventure,5,2004,6.4
186739919,Sci-Fi,5,2004,6.4
186739919,Thriller,5,2004,6.4
215397307,Action,5,2000,6.1
215397307,Adventure,5,2000,6.1
215397307,Thriller,5,2000,6.1
182618434,Action,6,2000,6.4
182618434,Adventure,6,2000,6.4
182618434,Drama,6,2000,6.4
182618434,Thriller,6,2000,6.4
131920333,Action,6,2007,5.6
131920333,Adventure,6,2007,5.6
131920333,Sci-Fi,6,2007,5.6
131920333,Thriller,6,2007,5.6
124976634,Adventure,9,2012,8
124976634,Drama,9,2012,8
124976634,Fantasy,9,2012,8
115802596,Action,1,2007,5.2
115802596,Fantasy,1,2007,5.2
115802596,Thriller,1,2007,5.2
108521835,Action,7,2016,7.1
108521835,Thriller,7,2016,7.1
100685880,Action,6,2003,4.8
100685880,Adventure,6,2003,4.8
100685880,Comedy,6,2003,4.8
100685880,Crime,6,2003,4.8
126464904,Adventure,4,2012,7
126464904,Mystery,4,2012,7
126464904,Sci-Fi,4,2012,7
64736114,Adventure,7,2002,5.4
64736114,Animation,7,2002,5.4
64736114,Comedy,7,2002,5.4
64736114,Family,7,2002,5.4
64736114,Fantasy,7,2002,5.4
93050117,Action,8,2013,6.6
93050117,Drama,8,2013,6.6
93050117,Sci-Fi,8,2013,6.6
93050117,Thriller,8,2013,6.6
57637485,Action,6,2004,6.7
57637485,Adventure,6,2004,6.7
57637485,Sci-Fi,6,2004,6.7
57637485,Thriller,6,2004,6.7
58607007,Action,1,2014,6.2
58607007,Action,1,2014,6.2
58607007,Crime,1,2014,6.2
58607007,Crime,1,2014,6.2
58607007,Sci-Fi,1,2014,6.2
58607007,Sci-Fi,1,2014,6.2
58607007,Thriller,1,2014,6.2
58607007,Thriller,1,2014,6.2
43929341,Action,4,2008,6.1
43929341,Family,4,2008,6.1
43929341,Sport,4,2008,6.1
30212620,Comedy,12,2010,5.3
30212620,Drama,12,2010,5.3
30212620,Romance,12,2010,5.3
76418654,Action,6,2010,6.3
76418654,Comedy,6,2010,6.3
76418654,Romance,6,2010,6.3
89021735,Action,3,2013,7
89021735,Adventure,3,2013,7
89021735,Mystery,3,2013,7
89021735,Sci-Fi,3,2013,7
380262555,Action,5,2005,7.6
380262555,Adventure,5,2005,7.6
380262555,Fantasy,5,2005,7.6
380262555,Sci-Fi,5,2005,7.6
310675583,Action,5,2002,6.7
310675583,Adventure,5,2002,6.7
310675583,Fantasy,5,2002,6.7
310675583,Sci-Fi,5,2002,6.7
289907418,Adventure,10,2001,8.1
289907418,Animation,10,2001,8.1
289907418,Comedy,10,2001,8.1
289907418,Family,10,2001,8.1
289907418,Fantasy,10,2001,8.1
132550960,Action,7,2013,6.7
132550960,Adventure,7,2013,6.7
132550960,Sci-Fi,7,2013,6.7
132550960,Thriller,7,2013,6.7
474544677,Action,5,1999,6.5
474544677,Adventure,5,1999,6.5
474544677,Fantasy,5,1999,6.5
474544677,Sci-Fi,5,1999,6.5
187165546,Adventure,2,2013,7.3
187165546,Animation,2,2013,7.3
187165546,Comedy,2,2013,7.3
187165546,Family,2,2013,7.3
187165546,Fantasy,2,2013,7.3
40911830,Action,6,2002,6
40911830,Drama,6,2002,6
40911830,War,6,2002,6
47952020,Action,3,2016,6.1
47952020,Adventure,3,2016,6.1
47952020,Drama,3,2016,6.1
47952020,Fantasy,3,2016,6.1
190871240,Action,8,2014,5.9
190871240,Action,8,2014,5.9
190871240,Adventure,8,2014,5.9
190871240,Adventure,8,2014,5.9
190871240,Comedy,8,2014,5.9
190871240,Comedy,8,2014,5.9
190871240,Sci-Fi,8,2014,5.9
190871240,Sci-Fi,8,2014,5.9
274084951,Adventure,8,2013,7.8
274084951,Drama,8,2013,7.8
274084951,Sci-Fi,8,2013,7.8
274084951,Thriller,8,2013,7.8
67155742,Action,NA,1997,5.8
67155742,Adventure,NA,1997,5.8
67155742,Thriller,NA,1997,5.8
81638674,Action,5,2016,6.3
81638674,Adventure,5,2016,6.3
81638674,Comedy,5,2016,6.3
81638674,Sci-Fi,5,2016,6.3
56114221,Action,8,2015,4.3
56114221,Action,8,2015,4.3
56114221,Adventure,8,2015,4.3
56114221,Adventure,8,2015,4.3
56114221,Sci-Fi,8,2015,4.3
56114221,Sci-Fi,8,2015,4.3
250863268,Action,12,2006,6.4
250863268,Adventure,12,2006,6.4
250863268,Comedy,12,2006,6.4
250863268,Family,12,2006,6.4
250863268,Fantasy,12,2006,6.4
155181732,Action,5,2015,6.1
155181732,Adventure,5,2015,6.1
155181732,Drama,5,2015,6.1
155181732,Thriller,5,2015,6.1
125332007,Action,12,1997,6.5
125332007,Adventure,12,1997,6.5
125332007,Thriller,12,1997,6.5
113330342,Action,6,2000,7.1
113330342,Drama,6,2000,7.1
113330342,History,6,2000,7.1
113330342,War,6,2000,7.1
125531634,Crime,12,2004,6.4
125531634,Thriller,12,2004,6.4
186336103,Action,6,2005,6.5
186336103,Comedy,6,2005,6.5
186336103,Crime,6,2005,6.5
186336103,Romance,6,2005,6.5
186336103,Thriller,6,2005,6.5
129995817,Adventure,3,2015,6.3
129995817,Sci-Fi,3,2015,6.3
129995817,Thriller,3,2015,6.3
102608827,Biography,12,2004,7.5
102608827,Drama,12,2004,7.5
42776259,Adventure,12,2010,4.9
42776259,Comedy,12,2010,4.9
42776259,Family,12,2010,4.9
42776259,Fantasy,12,2010,4.9
98780042,Action,1,2011,5.8
98780042,Comedy,1,2011,5.8
98780042,Crime,1,2011,5.8
98780042,Sci-Fi,1,2011,5.8
98780042,Thriller,1,2011,5.8
106369117,Action,3,2014,6.2
106369117,Drama,3,2014,6.2
106369117,Fantasy,3,2014,6.2
106369117,War,3,2014,6.2
142614158,Adventure,7,2011,5.5
142614158,Animation,7,2011,5.5
142614158,Comedy,7,2011,5.5
142614158,Family,7,2011,5.5
142614158,Fantasy,7,2011,5.5
50026353,Animation,3,2004,5.4
50026353,Comedy,3,2004,5.4
50026353,Family,3,2004,5.4
50026353,Music,3,2004,5.4
50026353,Western,3,2004,5.4
66002193,Action,3,2016,5.8
66002193,Adventure,3,2016,5.8
66002193,Mystery,3,2016,5.8
66002193,Sci-Fi,3,2016,5.8
66002193,Thriller,3,2016,5.8
85463309,Action,9,2011,7.1
85463309,Drama,9,2011,7.1
85463309,Sci-Fi,9,2011,7.1
85463309,Sport,9,2011,7.1
71017784,Adventure,7,2013,5.4
71017784,Animation,7,2013,5.4
71017784,Comedy,7,2013,5.4
71017784,Family,7,2013,5.4
71017784,Fantasy,7,2013,5.4
48068396,Action,NA,1997,3.7
48068396,Crime,NA,1997,3.7
48068396,Romance,NA,1997,3.7
48068396,Thriller,NA,1997,3.7
61656849,Action,10,2013,6.7
61656849,Sci-Fi,10,2013,6.7
134520804,Action,6,2007,7.2
134520804,Adventure,6,2007,7.2
134520804,Thriller,6,2007,7.2
313837577,Action,12,2001,8.8
313837577,Adventure,12,2001,8.8
313837577,Drama,12,2001,8.8
313837577,Fantasy,12,2001,8.8
24004159,Action,6,2004,5.8
24004159,Action,6,2004,5.8
24004159,Adventure,6,2004,5.8
24004159,Adventure,6,2004,5.8
24004159,Comedy,6,2004,5.8
24004159,Comedy,6,2004,5.8
58183966,Biography,12,2001,6.8
58183966,Drama,12,2001,6.8
58183966,Sport,12,2001,6.8
100446895,Adventure,11,2003,3.8
100446895,Comedy,11,2003,3.8
100446895,Family,11,2003,3.8
100446895,Fantasy,11,2003,3.8
144795350,Action,7,2004,7.1
144795350,Mystery,7,2004,7.1
144795350,Sci-Fi,7,2004,7.1
144795350,Thriller,7,2004,7.1
47396698,Action,5,2005,7.2
47396698,Adventure,5,2005,7.2
47396698,Drama,5,2005,7.2
47396698,History,5,2005,7.2
47396698,War,5,2005,7.2
140015224,Adventure,12,1999,5.9
140015224,Comedy,12,1999,5.9
140015224,Family,12,1999,5.9
140015224,Fantasy,12,1999,5.9
104374107,Animation,11,2009,7.1
104374107,Family,11,2009,7.1
104374107,Fantasy,11,2009,7.1
104374107,Musical,11,2009,7.1
104374107,Romance,11,2009,7.1
228430993,Adventure,9,2015,8.1
228430993,Drama,9,2015,8.1
228430993,Sci-Fi,9,2015,8.1
35799026,Action,7,2005,6.9
35799026,Action,7,2005,6.9
35799026,Adventure,7,2005,6.9
35799026,Adventure,7,2005,6.9
35799026,Romance,7,2005,6.9
35799026,Romance,7,2005,6.9
35799026,Sci-Fi,7,2005,6.9
35799026,Sci-Fi,7,2005,6.9
35799026,Thriller,7,2005,6.9
35799026,Thriller,7,2005,6.9
6712451,Comedy,4,2001,4.4
6712451,Romance,4,2001,4.4
101643008,Action,6,2000,6.5
101643008,Crime,6,2000,6.5
101643008,Thriller,6,2000,6.5
187670866,Action,5,2000,8.5
187670866,Drama,5,2000,8.5
187670866,Romance,5,2000,8.5
132014112,Action,6,2002,7.7
132014112,Mystery,6,2002,7.7
132014112,Sci-Fi,6,2002,7.7
132014112,Thriller,6,2002,7.7
261970615,Adventure,11,2002,7.4
261970615,Family,11,2002,7.4
261970615,Fantasy,11,2002,7.4
261970615,Mystery,11,2002,7.4
167007184,Action,11,2006,8
167007184,Action,11,2006,8
167007184,Adventure,11,2006,8
167007184,Adventure,11,2006,8
167007184,Thriller,11,2006,8
167007184,Thriller,11,2006,8
180011740,Action,7,2001,5.7
180011740,Action,7,2001,5.7
180011740,Adventure,7,2001,5.7
180011740,Adventure,7,2001,5.7
180011740,Sci-Fi,7,2001,5.7
180011740,Sci-Fi,7,2001,5.7
180011740,Thriller,7,2001,5.7
180011740,Thriller,7,2001,5.7
204843350,Action,7,1991,8.5
204843350,Sci-Fi,7,1991,8.5
97030725,Biography,6,2009,7
97030725,Crime,6,2009,7
97030725,Drama,6,2009,7
97030725,History,6,2009,7
97030725,Romance,6,2009,7
130127620,Biography,10,2007,7.8
130127620,Crime,10,2007,7.8
130127620,Drama,10,2007,7.8
146282411,Action,7,1994,7.2
146282411,Comedy,7,1994,7.2
146282411,Thriller,7,1994,7.2
65452312,Action,6,2009,6.4
65452312,Crime,6,2009,6.4
65452312,Thriller,6,2009,6.4
148383780,Comedy,12,2010,5.5
148383780,Romance,12,2010,5.5
119219978,Action,8,2010,6.7
119219978,Comedy,8,2010,6.7
119219978,Crime,8,2010,6.7
101228120,Action,6,1996,6.1
101228120,Drama,6,1996,6.1
101228120,Mystery,6,1996,6.1
101228120,Thriller,6,1996,6.1
162804648,Drama,12,2012,8.5
162804648,Western,12,2012,8.5
100117603,Animation,6,1996,6.9
100117603,Drama,6,1996,6.9
100117603,Family,6,1996,6.9
100117603,Musical,6,1996,6.9
100117603,Romance,6,1996,6.9
89296573,Adventure,12,2000,7.3
89296573,Animation,12,2000,7.3
89296573,Comedy,12,2000,7.3
89296573,Family,12,2000,7.3
89296573,Fantasy,12,2000,7.3
85017401,Action,8,2012,6.7
85017401,Adventure,8,2012,6.7
85017401,Thriller,8,2012,6.7
173005002,Action,11,2004,6.9
173005002,Adventure,11,2004,6.9
173005002,Comedy,11,2004,6.9
173005002,Family,11,2004,6.9
173005002,Mystery,11,2004,6.9
75030163,Action,12,2006,5.1
75030163,Adventure,12,2006,5.1
75030163,Family,12,2006,5.1
75030163,Fantasy,12,2006,5.1
77222184,Adventure,10,2009,6.8
77222184,Drama,10,2009,6.8
77222184,Family,10,2009,6.8
77222184,Fantasy,10,2009,6.8
34964818,Adventure,9,2015,5.8
34964818,Adventure,9,2015,5.8
34964818,Adventure,9,2015,5.8
34964818,Family,9,2015,5.8
34964818,Family,9,2015,5.8
34964818,Family,9,2015,5.8
34964818,Fantasy,9,2015,5.8
34964818,Fantasy,9,2015,5.8
34964818,Fantasy,9,2015,5.8
107515297,Adventure,5,2013,6.7
107515297,Animation,5,2013,6.7
107515297,Family,5,2013,6.7
107515297,Fantasy,5,2013,6.7
67631157,Action,12,2010,6
67631157,Action,12,2010,6
67631157,Romance,12,2010,6
67631157,Romance,12,2010,6
67631157,Thriller,12,2010,6
67631157,Thriller,12,2010,6
66862068,Action,11,1999,5.7
66862068,Fantasy,11,1999,5.7
66862068,Horror,11,1999,5.7
66862068,Mystery,11,1999,5.7
57366262,Adventure,12,2006,8
57366262,Drama,12,2006,8
57366262,Thriller,12,2006,8
116866727,Biography,12,2013,8.2
116866727,Comedy,12,2013,8.2
116866727,Crime,12,2013,8.2
116866727,Drama,12,2013,8.2
184031112,Action,6,1995,5.4
184031112,Adventure,6,1995,5.4
184031112,Fantasy,6,1995,5.4
54700065,Action,11,1997,7.2
54700065,Sci-Fi,11,1997,7.2
54700065,War,11,1997,7.2
27098580,Drama,9,2012,7.5
27098580,Sci-Fi,9,2012,7.5
55673333,Action,9,2010,7
55673333,Adventure,9,2010,7
55673333,Animation,9,2010,7
55673333,Family,9,2010,7
55673333,Fantasy,9,2010,7
40198710,Action,7,2004,3.3
40198710,Crime,7,2004,3.3
40198710,Fantasy,7,2004,3.3
40198710,Romance,7,2004,3.3
40198710,Thriller,7,2004,3.3
72660029,Action,7,2014,6
72660029,Action,7,2014,6
72660029,Adventure,7,2014,6
72660029,Adventure,7,2014,6
38120554,Adventure,11,2002,7.1
38120554,Animation,11,2002,7.1
38120554,Family,11,2002,7.1
38120554,Sci-Fi,11,2002,7.1
49392095,Adventure,6,2009,5.4
49392095,Comedy,6,2009,5.4
49392095,Sci-Fi,6,2009,5.4
39292022,Action,8,2014,6.1
39292022,Adventure,8,2014,6.1
39292022,Thriller,8,2014,6.1
28772222,Action,12,2015,5.3
28772222,Action,12,2015,5.3
28772222,Crime,12,2015,5.3
28772222,Crime,12,2015,5.3
28772222,Sport,12,2015,5.3
28772222,Sport,12,2015,5.3
28772222,Thriller,12,2015,5.3
28772222,Thriller,12,2015,5.3
17010646,Comedy,2,2005,2.2
17010646,Family,2,2005,2.2
17010646,Fantasy,2,2005,2.2
24985612,Action,12,2015,7
24985612,Adventure,12,2015,7
24985612,Biography,12,2015,7
24985612,Drama,12,2015,7
24985612,History,12,2015,7
24985612,Thriller,12,2015,7
4411102,Action,8,2002,3.8
4411102,Comedy,8,2002,3.8
4411102,Sci-Fi,8,2002,3.8
35024475,Action,2,2010,6.9
35024475,Drama,2,2010,6.9
35024475,Thriller,2,2010,6.9
35024475,War,2,2010,6.9
130174897,Adventure,10,2015,7.2
130174897,Animation,10,2015,7.2
130174897,Comedy,10,2015,7.2
130174897,Family,10,2015,7.2
10200000,Drama,9,1997,7.3
10200000,Mystery,9,1997,7.3
10200000,Thriller,9,1997,7.3
202007640,Action,4,2001,6.3
202007640,Adventure,4,2001,6.3
202007640,Fantasy,4,2001,6.3
202007640,Thriller,4,2001,6.3
77679638,Crime,12,2002,7.5
77679638,Drama,12,2002,7.5
9213,Drama,12,2011,7.6
9213,History,12,2011,7.6
9213,Romance,12,2011,7.6
9213,War,12,2011,7.6
58867694,Animation,6,2007,6.8
58867694,Comedy,6,2007,6.8
58867694,Family,6,2007,6.8
58867694,Sport,6,2007,6.8
59475623,Comedy,6,2004,5.2
59475623,Sci-Fi,6,2004,5.2
59475623,Thriller,6,2004,5.2
108638745,Drama,12,2001,7.7
108638745,History,12,2001,7.7
108638745,War,12,2001,7.7
86897182,Comedy,8,2012,6.2
63540020,Action,5,1997,7.7
63540020,Adventure,5,1997,7.7
63540020,Sci-Fi,5,1997,7.7
95328937,Comedy,5,2010,4.3
95328937,Drama,5,2010,4.3
95328937,Romance,5,2010,4.3
50802661,Adventure,3,2000,6.9
50802661,Animation,3,2000,6.9
50802661,Comedy,3,2000,6.9
50802661,Family,3,2000,6.9
50802661,Romance,3,2000,6.9
161317423,Adventure,6,2012,6.6
161317423,Animation,6,2012,6.6
161317423,Comedy,6,2012,6.6
161317423,Family,6,2012,6.6
201148159,Drama,2,2015,7
201148159,Drama,2,2015,7
201148159,Family,2,2015,7
201148159,Family,2,2015,7
201148159,Fantasy,2,2015,7
201148159,Fantasy,2,2015,7
201148159,Romance,2,2015,7
201148159,Romance,2,2015,7
43982842,Drama,11,2009,6.7
43982842,Drama,11,2009,6.7
43982842,Fantasy,11,2009,6.7
43982842,Fantasy,11,2009,6.7
43982842,Thriller,11,2009,6.7
43982842,Thriller,11,2009,6.7
380838870,Adventure,5,2003,8.2
380838870,Animation,5,2003,8.2
380838870,Comedy,5,2003,8.2
380838870,Family,5,2003,8.2
377019252,Action,12,2003,8.9
377019252,Adventure,12,2003,8.9
377019252,Drama,12,2003,8.9
377019252,Fantasy,12,2003,8.9
340478898,Action,12,2002,8.7
340478898,Adventure,12,2002,8.7
340478898,Drama,12,2002,8.7
340478898,Fantasy,12,2002,8.7
17176900,Action,12,2014,5.5
17176900,Adventure,12,2014,5.5
17176900,Fantasy,12,2014,5.5
131144183,Action,6,2001,5.7
131144183,Adventure,6,2001,5.7
131144183,Fantasy,6,2001,5.7
131144183,Thriller,6,2001,5.7
23014504,Drama,4,2014,6.3
23014504,Mystery,4,2014,6.3
23014504,Romance,4,2014,6.3
23014504,Sci-Fi,4,2014,6.3
23014504,Thriller,4,2014,6.3
181166115,Action,7,2001,5.9
181166115,Adventure,7,2001,5.9
181166115,Sci-Fi,7,2001,5.9
181166115,Thriller,7,2001,5.9
176740650,Action,7,2011,7.6
176740650,Drama,7,2011,7.6
176740650,Sci-Fi,7,2011,7.6
176740650,Thriller,7,2011,7.6
71148699,Adventure,1,2008,6.6
71148699,Family,1,2008,6.6
71148699,Fantasy,1,2008,6.6
67344392,Action,2,2013,5.3
67344392,Thriller,2,2013,5.3
22406362,Drama,3,2004,6
22406362,Drama,3,2004,6
22406362,History,3,2004,6
22406362,History,3,2004,6
22406362,War,3,2004,6
22406362,War,3,2004,6
22406362,Western,3,2004,6
22406362,Western,3,2004,6
261437578,Action,10,2004,8
261437578,Adventure,10,2004,8
261437578,Animation,10,2004,8
261437578,Family,10,2004,8
11000000,Action,12,1995,5.6
11000000,Adventure,12,1995,5.6
11000000,Comedy,12,1995,5.6
88761720,Adventure,2,2010,5.9
88761720,Family,2,2010,5.9
88761720,Fantasy,2,2010,5.9
250147615,Adventure,6,1997,7.3
250147615,Comedy,6,1997,7.3
250147615,Family,6,1997,7.3
250147615,Mystery,6,1997,7.3
250147615,Sci-Fi,6,1997,7.3
245823397,Adventure,11,1999,7.9
245823397,Animation,11,1999,7.9
245823397,Comedy,11,1999,7.9
245823397,Family,11,1999,7.9
245823397,Fantasy,11,1999,7.9
81557479,Action,10,2010,6.8
81557479,Thriller,10,2010,6.8
226138454,Action,7,2001,6.6
226138454,Comedy,7,2001,6.6
226138454,Crime,7,2001,6.6
226138454,Thriller,7,2001,6.6
155370362,Drama,7,2000,6.6
155370362,Fantasy,7,2000,6.6
155370362,Horror,7,2000,6.6
155370362,Mystery,7,2000,6.6
155370362,Thriller,7,2000,6.6
124870275,Animation,9,2009,7
124870275,Comedy,9,2009,7
124870275,Family,9,2009,7
124870275,Sci-Fi,9,2009,7
196573705,Action,6,2009,7
196573705,Adventure,6,2009,7
196573705,Animation,6,2009,7
196573705,Comedy,6,2009,7
196573705,Family,6,2009,7
58229120,Adventure,10,2013,7.3
58229120,Comedy,10,2013,7.3
58229120,Drama,10,2013,7.3
58229120,Fantasy,10,2013,7.3
58229120,Romance,10,2013,7.3
125305545,Action,10,2000,5.5
125305545,Adventure,10,2000,5.5
125305545,Comedy,10,2000,5.5
125305545,Crime,10,2000,5.5
125305545,Thriller,10,2000,5.5
132373442,Crime,9,2006,8.5
132373442,Drama,9,2006,8.5
132373442,Thriller,9,2006,8.5
120618403,Adventure,6,1998,7.5
120618403,Animation,6,1998,7.5
120618403,Family,6,1998,7.5
120618403,Fantasy,6,1998,7.5
120618403,Musical,6,1998,7.5
120618403,War,6,1998,7.5
110416702,Action,8,2008,7
110416702,Comedy,8,2008,7
102515793,Crime,12,2011,7.8
102515793,Drama,12,2011,7.8
102515793,Mystery,12,2011,7.8
102515793,Thriller,12,2011,7.8
100012500,Action,5,1995,7.6
100012500,Adventure,5,1995,7.6
100012500,Thriller,5,1995,7.6
209019489,Action,12,2009,7.6
209019489,Adventure,12,2009,7.6
209019489,Crime,12,2009,7.6
209019489,Mystery,12,2009,7.6
209019489,Thriller,12,2009,7.6
84037039,Action,6,2001,6.8
84037039,Adventure,6,2001,6.8
84037039,Animation,6,2001,6.8
84037039,Family,6,2001,6.8
84037039,Fantasy,6,2001,6.8
84037039,Sci-Fi,6,2001,6.8
85884815,Adventure,12,2015,5
85884815,Animation,12,2015,5
85884815,Comedy,12,2015,5
85884815,Family,12,2015,5
85884815,Fantasy,12,2015,5
85884815,Music,12,2015,5
83077470,Drama,12,2008,7.1
83077470,History,12,2008,7.1
83077470,Thriller,12,2008,7.1
83077470,War,12,2008,7.1
100018837,Action,6,2008,5.5
100018837,Comedy,6,2008,5.5
78747585,Action,4,2015,5.6
78747585,Animation,4,2015,5.6
78747585,Comedy,4,2015,5.6
78747585,Sci-Fi,4,2015,5.6
78616689,Adventure,6,2001,7.1
78616689,Drama,6,2001,7.1
78616689,Sci-Fi,6,2001,7.1
75817994,Comedy,11,2003,4.9
75817994,Family,11,2003,4.9
75817994,Fantasy,11,2003,4.9
75817994,Horror,11,2003,4.9
75817994,Mystery,11,2003,4.9
100853835,Drama,7,1997,7.4
100853835,Mystery,7,1997,7.4
100853835,Sci-Fi,7,1997,7.4
100853835,Thriller,7,1997,7.4
73209340,Action,8,2000,5.7
73209340,Horror,8,2000,5.7
73209340,Sci-Fi,8,2000,5.7
73209340,Thriller,8,2000,5.7
72515360,Crime,4,2005,6.4
72515360,Mystery,4,2005,6.4
72515360,Thriller,4,2005,6.4
68558662,Adventure,8,2013,5.9
68558662,Family,8,2013,5.9
68558662,Fantasy,8,2013,5.9
65653758,Action,7,2003,5.5
65653758,Adventure,7,2003,5.5
65653758,Fantasy,7,2003,5.5
64685359,Action,6,2016,6.9
64685359,Adventure,6,2016,6.9
64685359,Comedy,6,2016,6.9
64685359,Crime,6,2016,6.9
64685359,Mystery,6,2016,6.9
64685359,Thriller,6,2016,6.9
61355436,Action,4,1997,6.2
61355436,Adventure,4,1997,6.2
61355436,Romance,4,1997,6.2
61355436,Sci-Fi,4,1997,6.2
61355436,Thriller,4,1997,6.2
26871,Action,11,2001,7
26871,Crime,11,2001,7
26871,Thriller,11,2001,7
60874615,Adventure,3,2000,5.6
60874615,Sci-Fi,3,2000,5.6
60874615,Thriller,3,2000,5.6
143618384,Adventure,3,2011,7
143618384,Animation,3,2011,7
143618384,Comedy,3,2011,7
143618384,Family,3,2011,7
143618384,Musical,3,2011,7
58220776,Comedy,12,1999,6.8
58220776,Drama,12,1999,6.8
58220776,Sci-Fi,12,1999,6.8
47474112,Action,4,1997,5.4
47474112,Drama,4,1997,5.4
47474112,Sci-Fi,4,1997,5.4
47474112,Thriller,4,1997,5.4
42877165,Action,3,1997,6.1
42877165,Crime,3,1997,6.1
42877165,Drama,3,1997,6.1
42877165,Thriller,3,1997,6.1
35168677,Drama,7,2002,6.7
35168677,History,7,2002,6.7
35168677,Thriller,7,2002,6.7
35168677,War,7,2002,6.7
56114221,Action,8,2015,4.3
56114221,Action,8,2015,4.3
56114221,Adventure,8,2015,4.3
56114221,Adventure,8,2015,4.3
56114221,Sci-Fi,8,2015,4.3
56114221,Sci-Fi,8,2015,4.3
37567440,Adventure,4,1982,6.9
37567440,Adventure,4,1982,6.9
37567440,Fantasy,4,1982,6.9
37567440,Fantasy,4,1982,6.9
61644321,Biography,5,2005,8
61644321,Drama,5,2005,8
61644321,Sport,5,2005,8
190562,Action,11,2010,4.4
190562,Family,11,2010,4.4
190562,Fantasy,11,2010,4.4
190562,Musical,11,2010,4.4
120147445,Drama,7,2003,7.3
120147445,History,7,2003,7.3
120147445,Sport,7,2003,7.3
241688385,Action,5,1996,6.3
241688385,Adventure,5,1996,6.3
241688385,Drama,5,1996,6.3
241688385,Thriller,5,1996,6.3
144512310,Action,6,2001,6.7
144512310,Action,6,2001,6.7
144512310,Action,6,2001,6.7
144512310,Crime,6,2001,6.7
144512310,Crime,6,2001,6.7
144512310,Crime,6,2001,6.7
